epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
9,25/02/2020,1,SP,São Paulo,3550308,city,1,0.00816,1,0,0,0.0,12252023,False,False
9,26/02/2020,2,SP,São Paulo,3550308,city,1,0.00816,0,0,0,0.0,12252023,False,False
9,27/02/2020,3,SP,São Paulo,3550308,city,1,0.00816,0,0,0,0.0,12252023,False,False
9,28/02/2020,4,SP,São Paulo,3550308,city,2,0.01632,1,0,0,0.0,12252023,False,False
9,29/02/2020,5,SP,São Paulo,3550308,city,2,0.01632,0,0,0,0.0,12252023,False,False
10,01/03/2020,6,SP,São Paulo,3550308,city,2,0.01632,0,0,0,0.0,12252023,False,False
10,02/03/2020,7,SP,São Paulo,3550308,city,2,0.01632,0,0,0,0.0,12252023,False,False
10,03/03/2020,8,SP,São Paulo,3550308,city,2,0.01632,0,0,0,0.0,12252023,False,False
10,04/03/2020,9,SP,São Paulo,3550308,city,3,0.02449,1,0,0,0.0,12252023,False,False
10,05/03/2020,10,SP,São Paulo,3550308,city,6,0.04897,3,0,0,0.0,12252023,False,False
10,06/03/2020,11,SP,São Paulo,3550308,city,6,0.04897,0,0,0,0.0,12252023,False,True
10,07/03/2020,1,SP,Santana de Parnaíba,3547304,city,1,0.71712,1,0,0,0.0,139447,False,False
10,07/03/2020,12,SP,São Paulo,3550308,city,12,0.09794,6,0,0,0.0,12252023,False,False
11,08/03/2020,2,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,08/03/2020,13,SP,São Paulo,3550308,city,15,0.12243,3,0,0,0.0,12252023,False,False
11,09/03/2020,3,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,09/03/2020,14,SP,São Paulo,3550308,city,15,0.12243,0,0,0,0.0,12252023,False,False
11,10/03/2020,4,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,10/03/2020,15,SP,São Paulo,3550308,city,18,0.14691,3,0,0,0.0,12252023,False,False
11,11/03/2020,5,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,11/03/2020,16,SP,São Paulo,3550308,city,29,0.2367,11,0,0,0.0,12252023,False,False
11,12/03/2020,1,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,1,0,0,0.0,194276,False,False
11,12/03/2020,6,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,12/03/2020,17,SP,São Paulo,3550308,city,44,0.35912,15,0,0,0.0,12252023,False,False
11,13/03/2020,2,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
11,13/03/2020,7,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,True
11,13/03/2020,18,SP,São Paulo,3550308,city,44,0.35912,0,0,0,0.0,12252023,False,True
11,14/03/2020,1,SP,Carapicuíba,3510609,city,1,0.24942,1,0,0,0.0,400927,False,False
11,14/03/2020,3,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
11,14/03/2020,8,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
11,14/03/2020,19,SP,São Paulo,3550308,city,62,0.50604,18,0,0,0.0,12252023,False,False
12,15/03/2020,2,SP,Carapicuíba,3510609,city,1,0.24942,0,0,0,0.0,400927,False,True
12,15/03/2020,4,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
12,15/03/2020,9,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,True
12,15/03/2020,20,SP,São Paulo,3550308,city,62,0.50604,0,0,0,0.0,12252023,False,True
12,16/03/2020,3,SP,Carapicuíba,3510609,city,1,0.24942,0,0,0,0.0,400927,False,False
12,16/03/2020,5,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
12,16/03/2020,1,SP,Mauá,3529401,city,1,0.21146,1,0,0,0.0,472912,False,False
12,16/03/2020,10,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
12,16/03/2020,1,SP,Santo André,3547809,city,1,0.13913,1,0,0,0.0,718773,False,False
12,16/03/2020,1,SP,São Bernardo do Campo,3548708,city,1,0.1192,1,0,0,0.0,838936,False,False
12,16/03/2020,1,SP,São Caetano do Sul,3548807,city,1,0.62063,1,0,0,0.0,161127,False,False
12,16/03/2020,21,SP,São Paulo,3550308,city,145,118.348,83,0,0,0.0,12252023,False,False
12,17/03/2020,4,SP,Carapicuíba,3510609,city,1,0.24942,0,0,0,0.0,400927,False,False
12,17/03/2020,6,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
12,17/03/2020,1,SP,Guarulhos,3518800,city,1,0.07251,1,0,0,0.0,1379182,False,False
12,17/03/2020,2,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,False
12,17/03/2020,11,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
12,17/03/2020,2,SP,Santo André,3547809,city,1,0.13913,0,0,0,0.0,718773,False,False
12,17/03/2020,2,SP,São Bernardo do Campo,3548708,city,1,0.1192,0,0,0,0.0,838936,False,False
12,17/03/2020,2,SP,São Caetano do Sul,3548807,city,1,0.62063,0,0,0,0.0,161127,False,False
12,17/03/2020,22,SP,São Paulo,3550308,city,156,127.326,11,1,1,0.0064,12252023,False,False
12,18/03/2020,1,SP,Barueri,3505708,city,1,0.36472,1,0,0,0.0,274182,False,False
12,18/03/2020,1,SP,Campinas,3509502,city,1,0.08305,1,0,0,0.0,1204073,False,False
12,18/03/2020,5,SP,Carapicuíba,3510609,city,1,0.24942,0,0,0,0.0,400927,False,True
12,18/03/2020,1,SP,Cotia,3513009,city,1,0.40127,1,0,0,0.0,249210,False,False
12,18/03/2020,7,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
12,18/03/2020,2,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,False
12,18/03/2020,1,SP,Jaguariúna,3524709,city,1,173.949,1,0,0,0.0,57488,False,False
12,18/03/2020,3,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,False
12,18/03/2020,1,SP,Osasco,3534401,city,1,0.14318,1,0,0,0.0,698418,False,False
12,18/03/2020,12,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
12,18/03/2020,3,SP,Santo André,3547809,city,6,0.83476,5,0,0,0.0,718773,False,False
12,18/03/2020,3,SP,São Bernardo do Campo,3548708,city,3,0.3576,2,0,0,0.0,838936,False,False
12,18/03/2020,3,SP,São Caetano do Sul,3548807,city,6,372.377,5,0,0,0.0,161127,False,False
12,18/03/2020,1,SP,São José do Rio Preto,3549805,city,1,0.21707,1,0,0,0.0,460671,False,False
12,18/03/2020,1,SP,São José dos Campos,3549904,city,1,0.13851,1,0,0,0.0,721944,False,False
12,18/03/2020,23,SP,São Paulo,3550308,city,214,174.665,58,3,2,0.014,12252023,False,False
12,19/03/2020,2,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,False
12,19/03/2020,2,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,False
12,19/03/2020,6,SP,Carapicuíba,3510609,city,2,0.49884,1,0,0,0.0,400927,False,False
12,19/03/2020,2,SP,Cotia,3513009,city,2,0.80254,1,0,0,0.0,249210,False,False
12,19/03/2020,8,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
12,19/03/2020,3,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,False
12,19/03/2020,1,SP,Importados/Indefinidos,,city,4,,4,0,0,0.0,,False,False
12,19/03/2020,2,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
12,19/03/2020,4,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,False
12,19/03/2020,2,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,True
12,19/03/2020,13,SP,Santana de Parnaíba,3547304,city,1,0.71712,0,0,0,0.0,139447,False,False
12,19/03/2020,4,SP,Santo André,3547809,city,2,0.27825,-4,0,0,0.0,718773,False,False
12,19/03/2020,4,SP,São Bernardo do Campo,3548708,city,3,0.3576,0,0,0,0.0,838936,False,False
12,19/03/2020,4,SP,São Caetano do Sul,3548807,city,1,0.62063,-5,0,0,0.0,161127,False,False
12,19/03/2020,2,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,False
12,19/03/2020,2,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,True
12,19/03/2020,24,SP,São Paulo,3550308,city,259,211.394,45,5,2,0.0193,12252023,False,False
12,19/03/2020,1,SP,Suzano,3552502,city,1,0.33598,1,0,0,0.0,297637,False,False
12,19/03/2020,1,SP,Taubaté,3554102,city,1,0.31754,1,0,0,0.0,314924,False,False
12,19/03/2020,1,SP,Vargem Grande Paulista,3556453,city,1,190.125,1,0,0,0.0,52597,False,False
12,20/03/2020,3,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,False
12,20/03/2020,3,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,False
12,20/03/2020,7,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,False
12,20/03/2020,3,SP,Cotia,3513009,city,2,0.80254,0,0,0,0.0,249210,False,False
12,20/03/2020,9,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
12,20/03/2020,4,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,False
12,20/03/2020,1,SP,Hortolândia,3519071,city,1,0.43318,1,0,0,0.0,230851,False,False
12,20/03/2020,2,SP,Importados/Indefinidos,,city,8,,4,0,0,0.0,,False,False
12,20/03/2020,3,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
12,20/03/2020,5,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,False
12,20/03/2020,1,SP,Mogi das Cruzes,3530607,city,1,0.22429,1,0,0,0.0,445842,False,False
12,20/03/2020,3,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,False
12,20/03/2020,14,SP,Santana de Parnaíba,3547304,city,2,143.424,1,0,0,0.0,139447,False,False
12,20/03/2020,5,SP,Santo André,3547809,city,3,0.41738,1,0,0,0.0,718773,False,False
12,20/03/2020,5,SP,São Bernardo do Campo,3548708,city,4,0.47679,1,0,0,0.0,838936,False,False
12,20/03/2020,5,SP,São Caetano do Sul,3548807,city,4,248.251,3,0,0,0.0,161127,False,False
12,20/03/2020,3,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,False
12,20/03/2020,3,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,False
12,20/03/2020,25,SP,São Paulo,3550308,city,306,249.755,47,9,4,0.0294,12252023,False,False
12,20/03/2020,2,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,False
12,20/03/2020,2,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
12,20/03/2020,2,SP,Vargem Grande Paulista,3556453,city,1,190.125,0,0,0,0.0,52597,False,True
12,21/03/2020,4,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,True
12,21/03/2020,4,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,True
12,21/03/2020,8,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,True
12,21/03/2020,4,SP,Cotia,3513009,city,2,0.80254,0,0,0,0.0,249210,False,True
12,21/03/2020,10,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
12,21/03/2020,5,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,True
12,21/03/2020,2,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,True
12,21/03/2020,3,SP,Importados/Indefinidos,,city,0,,-8,0,0,0.0,,False,False
12,21/03/2020,4,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,True
12,21/03/2020,6,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,True
12,21/03/2020,2,SP,Mogi das Cruzes,3530607,city,1,0.22429,0,0,0,0.0,445842,False,True
12,21/03/2020,4,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,True
12,21/03/2020,15,SP,Santana de Parnaíba,3547304,city,2,143.424,0,0,0,0.0,139447,False,True
12,21/03/2020,6,SP,Santo André,3547809,city,3,0.41738,0,0,0,0.0,718773,False,True
12,21/03/2020,6,SP,São Bernardo do Campo,3548708,city,4,0.47679,0,0,0,0.0,838936,False,True
12,21/03/2020,6,SP,São Caetano do Sul,3548807,city,4,248.251,0,0,0,0.0,161127,False,True
12,21/03/2020,4,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,True
12,21/03/2020,4,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,True
12,21/03/2020,26,SP,São Paulo,3550308,city,306,249.755,0,9,0,0.0294,12252023,False,True
12,21/03/2020,3,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,True
12,21/03/2020,3,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,True
12,21/03/2020,3,SP,Vargem Grande Paulista,3556453,city,1,190.125,0,0,0,0.0,52597,False,True
13,22/03/2020,5,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,True
13,22/03/2020,5,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,True
13,22/03/2020,9,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,True
13,22/03/2020,5,SP,Cotia,3513009,city,2,0.80254,0,0,0,0.0,249210,False,True
13,22/03/2020,11,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
13,22/03/2020,6,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,True
13,22/03/2020,3,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,True
13,22/03/2020,4,SP,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
13,22/03/2020,5,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,True
13,22/03/2020,7,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,True
13,22/03/2020,3,SP,Mogi das Cruzes,3530607,city,1,0.22429,0,0,0,0.0,445842,False,True
13,22/03/2020,5,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,True
13,22/03/2020,16,SP,Santana de Parnaíba,3547304,city,2,143.424,0,0,0,0.0,139447,False,True
13,22/03/2020,7,SP,Santo André,3547809,city,3,0.41738,0,0,0,0.0,718773,False,True
13,22/03/2020,7,SP,São Bernardo do Campo,3548708,city,4,0.47679,0,0,0,0.0,838936,False,True
13,22/03/2020,7,SP,São Caetano do Sul,3548807,city,4,248.251,0,0,0,0.0,161127,False,True
13,22/03/2020,5,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,True
13,22/03/2020,5,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,True
13,22/03/2020,27,SP,São Paulo,3550308,city,306,249.755,0,9,0,0.0294,12252023,False,True
13,22/03/2020,4,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,True
13,22/03/2020,4,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,True
13,22/03/2020,4,SP,Vargem Grande Paulista,3556453,city,1,190.125,0,0,0,0.0,52597,False,True
13,23/03/2020,6,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,True
13,23/03/2020,6,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,True
13,23/03/2020,10,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,True
13,23/03/2020,6,SP,Cotia,3513009,city,2,0.80254,0,0,0,0.0,249210,False,True
13,23/03/2020,12,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
13,23/03/2020,7,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,True
13,23/03/2020,4,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,True
13,23/03/2020,5,SP,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
13,23/03/2020,6,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,True
13,23/03/2020,8,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,True
13,23/03/2020,4,SP,Mogi das Cruzes,3530607,city,1,0.22429,0,0,0,0.0,445842,False,True
13,23/03/2020,6,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,True
13,23/03/2020,17,SP,Santana de Parnaíba,3547304,city,2,143.424,0,0,0,0.0,139447,False,True
13,23/03/2020,8,SP,Santo André,3547809,city,3,0.41738,0,0,0,0.0,718773,False,True
13,23/03/2020,8,SP,São Bernardo do Campo,3548708,city,4,0.47679,0,0,0,0.0,838936,False,True
13,23/03/2020,8,SP,São Caetano do Sul,3548807,city,4,248.251,0,0,0,0.0,161127,False,True
13,23/03/2020,6,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,True
13,23/03/2020,6,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,True
13,23/03/2020,28,SP,São Paulo,3550308,city,306,249.755,0,9,0,0.0294,12252023,False,True
13,23/03/2020,5,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,True
13,23/03/2020,5,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,True
13,23/03/2020,5,SP,Vargem Grande Paulista,3556453,city,1,190.125,0,0,0,0.0,52597,False,True
13,24/03/2020,7,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,True
13,24/03/2020,7,SP,Campinas,3509502,city,1,0.08305,0,0,0,0.0,1204073,False,True
13,24/03/2020,11,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,True
13,24/03/2020,7,SP,Cotia,3513009,city,2,0.80254,0,0,0,0.0,249210,False,True
13,24/03/2020,13,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,True
13,24/03/2020,8,SP,Guarulhos,3518800,city,1,0.07251,0,0,0,0.0,1379182,False,True
13,24/03/2020,5,SP,Hortolândia,3519071,city,1,0.43318,0,0,0,0.0,230851,False,True
13,24/03/2020,6,SP,Importados/Indefinidos,,city,0,,0,0,0,0.0,,False,False
13,24/03/2020,7,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,True
13,24/03/2020,9,SP,Mauá,3529401,city,1,0.21146,0,0,0,0.0,472912,False,True
13,24/03/2020,5,SP,Mogi das Cruzes,3530607,city,1,0.22429,0,0,0,0.0,445842,False,True
13,24/03/2020,7,SP,Osasco,3534401,city,1,0.14318,0,0,0,0.0,698418,False,True
13,24/03/2020,18,SP,Santana de Parnaíba,3547304,city,2,143.424,0,0,0,0.0,139447,False,True
13,24/03/2020,9,SP,Santo André,3547809,city,3,0.41738,0,0,0,0.0,718773,False,True
13,24/03/2020,9,SP,São Bernardo do Campo,3548708,city,4,0.47679,0,0,0,0.0,838936,False,True
13,24/03/2020,9,SP,São Caetano do Sul,3548807,city,4,248.251,0,0,0,0.0,161127,False,True
13,24/03/2020,7,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,True
13,24/03/2020,7,SP,São José dos Campos,3549904,city,1,0.13851,0,0,0,0.0,721944,False,True
13,24/03/2020,29,SP,São Paulo,3550308,city,306,249.755,0,9,0,0.0294,12252023,False,True
13,24/03/2020,6,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,True
13,24/03/2020,6,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,True
13,24/03/2020,6,SP,Vargem Grande Paulista,3556453,city,1,190.125,0,0,0,0.0,52597,False,True
13,25/03/2020,8,SP,Barueri,3505708,city,1,0.36472,0,0,0,0.0,274182,False,False
13,25/03/2020,1,SP,Caieiras,3509007,city,1,0.98551,1,0,0,0.0,101470,False,False
13,25/03/2020,8,SP,Campinas,3509502,city,4,0.33221,3,0,0,0.0,1204073,False,False
13,25/03/2020,12,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,False
13,25/03/2020,8,SP,Cotia,3513009,city,6,240.761,4,0,0,0.0,249210,False,False
13,25/03/2020,1,SP,Embu das Artes,3515004,city,1,0.36533,1,0,0,0.0,273726,False,False
13,25/03/2020,14,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
13,25/03/2020,9,SP,Guarulhos,3518800,city,5,0.36253,4,1,1,0.2,1379182,False,False
13,25/03/2020,6,SP,Hortolândia,3519071,city,2,0.86636,1,0,0,0.0,230851,False,False
13,25/03/2020,7,SP,Importados/Indefinidos,,city,43,,43,0,0,0.0,,False,False
13,25/03/2020,1,SP,Iracemápolis,3521408,city,1,412.626,1,0,0,0.0,24235,False,False
13,25/03/2020,8,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
13,25/03/2020,1,SP,Jundiaí,3525904,city,1,0.23869,1,0,0,0.0,418962,False,False
13,25/03/2020,10,SP,Mauá,3529401,city,2,0.42291,1,0,0,0.0,472912,False,False
13,25/03/2020,6,SP,Mogi das Cruzes,3530607,city,4,0.89718,3,0,0,0.0,445842,False,False
13,25/03/2020,8,SP,Osasco,3534401,city,3,0.42954,2,1,1,0.3333,698418,False,False
13,25/03/2020,1,SP,Poá,3539806,city,1,0.85141,1,0,0,0.0,117452,False,False
13,25/03/2020,1,SP,Ribeirão Pires,3543303,city,1,0.81042,1,0,0,0.0,123393,False,False
13,25/03/2020,1,SP,Rio Claro,3543907,city,1,0.48444,1,0,0,0.0,206424,False,False
13,25/03/2020,19,SP,Santana de Parnaíba,3547304,city,4,286.847,2,0,0,0.0,139447,False,False
13,25/03/2020,10,SP,Santo André,3547809,city,17,236.514,14,0,0,0.0,718773,False,False
13,25/03/2020,10,SP,São Bernardo do Campo,3548708,city,13,154.958,9,0,0,0.0,838936,False,False
13,25/03/2020,10,SP,São Caetano do Sul,3548807,city,16,993.006,12,0,0,0.0,161127,False,False
13,25/03/2020,8,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,False
13,25/03/2020,8,SP,São José dos Campos,3549904,city,2,0.27703,1,0,0,0.0,721944,False,False
13,25/03/2020,30,SP,São Paulo,3550308,city,722,58.929,416,44,35,0.0609,12252023,False,False
13,25/03/2020,1,SP,São Sebastião,3550704,city,2,22.477,2,0,0,0.0,88980,False,False
13,25/03/2020,7,SP,Suzano,3552502,city,1,0.33598,0,0,0,0.0,297637,False,False
13,25/03/2020,1,SP,Taboão da Serra,3552809,city,1,0.34523,1,1,1,1.0,289664,False,False
13,25/03/2020,7,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
13,25/03/2020,1,SP,Valinhos,3556206,city,1,0.77404,1,0,0,0.0,129193,False,False
13,25/03/2020,7,SP,Vargem Grande Paulista,3556453,city,0,,-1,1,1,0.0,52597,False,False
13,26/03/2020,1,SP,Arujá,3503901,city,1,111.329,1,0,0,0.0,89824,False,False
13,26/03/2020,9,SP,Barueri,3505708,city,3,109.416,2,0,0,0.0,274182,False,False
13,26/03/2020,2,SP,Caieiras,3509007,city,2,197.103,1,0,0,0.0,101470,False,False
13,26/03/2020,9,SP,Campinas,3509502,city,4,0.33221,0,0,0,0.0,1204073,False,False
13,26/03/2020,13,SP,Carapicuíba,3510609,city,2,0.49884,0,0,0,0.0,400927,False,False
13,26/03/2020,9,SP,Cotia,3513009,city,5,200.634,-1,0,0,0.0,249210,False,False
13,26/03/2020,2,SP,Embu das Artes,3515004,city,1,0.36533,0,0,0,0.0,273726,False,False
13,26/03/2020,15,SP,Ferraz de Vasconcelos,3515707,city,1,0.51473,0,0,0,0.0,194276,False,False
13,26/03/2020,10,SP,Guarulhos,3518800,city,9,0.65256,4,1,0,0.1111,1379182,False,False
13,26/03/2020,7,SP,Hortolândia,3519071,city,1,0.43318,-1,0,0,0.0,230851,False,False
13,26/03/2020,8,SP,Importados/Indefinidos,,city,37,,-6,1,1,0.027,,False,False
13,26/03/2020,2,SP,Iracemápolis,3521408,city,1,412.626,0,0,0,0.0,24235,False,False
13,26/03/2020,9,SP,Jaguariúna,3524709,city,1,173.949,0,0,0,0.0,57488,False,False
13,26/03/2020,2,SP,Jundiaí,3525904,city,2,0.47737,1,0,0,0.0,418962,False,False
13,26/03/2020,1,SP,Louveira,3527306,city,2,409.123,2,0,0,0.0,48885,False,False
13,26/03/2020,1,SP,Mairiporã,3528502,city,1,0.99821,1,0,0,0.0,100179,False,False
13,26/03/2020,11,SP,Mauá,3529401,city,2,0.42291,0,0,0,0.0,472912,False,False
13,26/03/2020,7,SP,Mogi das Cruzes,3530607,city,7,157.006,3,0,0,0.0,445842,False,False
13,26/03/2020,9,SP,Osasco,3534401,city,3,0.42954,0,0,-1,0.0,698418,False,False
13,26/03/2020,2,SP,Poá,3539806,city,1,0.85141,0,0,0,0.0,117452,False,False
13,26/03/2020,2,SP,Ribeirão Pires,3543303,city,1,0.81042,0,0,0,0.0,123393,False,False
13,26/03/2020,1,SP,Ribeirão Preto,3543402,city,1,0.14219,1,1,1,1.0,703293,False,False
13,26/03/2020,2,SP,Rio Claro,3543907,city,1,0.48444,0,0,0,0.0,206424,False,False
13,26/03/2020,20,SP,Santana de Parnaíba,3547304,city,6,430.271,2,0,0,0.0,139447,False,False
13,26/03/2020,11,SP,Santo André,3547809,city,16,222.602,-1,0,0,0.0,718773,False,False
13,26/03/2020,11,SP,São Bernardo do Campo,3548708,city,13,154.958,0,0,0,0.0,838936,False,False
13,26/03/2020,11,SP,São Caetano do Sul,3548807,city,17,1.055.068,1,0,0,0.0,161127,False,False
13,26/03/2020,9,SP,São José do Rio Preto,3549805,city,1,0.21707,0,0,0,0.0,460671,False,False
13,26/03/2020,9,SP,São José dos Campos,3549904,city,2,0.27703,0,0,0,0.0,721944,False,False
13,26/03/2020,31,SP,São Paulo,3550308,city,899,733.756,177,53,9,0.059,12252023,False,False
13,26/03/2020,2,SP,São Sebastião,3550704,city,2,22.477,0,0,0,0.0,88980,False,False
13,26/03/2020,8,SP,Suzano,3552502,city,2,0.67196,1,0,0,0.0,297637,False,False
13,26/03/2020,2,SP,Taboão da Serra,3552809,city,2,0.69046,1,1,0,0.5,289664,False,False
13,26/03/2020,1,SP,Tatuí,3554003,city,1,0.82125,1,0,0,0.0,121766,False,False
13,26/03/2020,8,SP,Taubaté,3554102,city,1,0.31754,0,0,0,0.0,314924,False,False
13,26/03/2020,2,SP,Valinhos,3556206,city,1,0.77404,0,0,0,0.0,129193,False,False
13,26/03/2020,8,SP,Vargem Grande Paulista,3556453,city,1,190.125,1,1,0,1.0,52597,False,False
13,27/03/2020,2,SP,Arujá,3503901,city,1,111.329,0,0,0,0.0,89824,False,False
